model,feature,layer,train_lang,test_lang,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
base,manner,8,en_us,de_de,0.5883424408014571,0.005834336034552413,0.46991381167130736,0.007266367026050032,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
base,manner,8,en_us,es_419,0.5651907461314539,0.006365250156670389,0.519757926004504,0.015124349587855178,0.10087076076993584,0.0013520723123553098,0.33721464685153973,0.006049891341806822,6527,5,1
base,manner,8,de_de,en_us,0.5760536398467433,0.006886385586601364,0.4628034529783287,0.0067669993434270334,0.08658060642449715,0.001483798615682467,0.27624521072796937,0.006037145614507709,5220,5,1
base,manner,8,de_de,es_419,0.5130994331239467,0.006399804105891563,0.41359910436710906,0.005092960006334975,0.08141549725442343,0.0013411511977125601,0.25555385322506513,0.005279043942422431,6527,5,1
base,manner,8,es_419,en_us,0.4772030651340996,0.0064496808324774795,0.4459534761186271,0.00820124150716659,0.09712793733681462,0.001587246901078722,0.32068965517241377,0.0069298461966577525,5220,5,1
base,manner,8,es_419,de_de,0.4976881042454813,0.005996804159883511,0.4021942651310348,0.005691806098319362,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
base,place,8,en_us,de_de,0.7365839988790809,0.0047005570777922615,0.6720440147580278,0.005347817586985178,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
base,place,8,en_us,es_419,0.7282059138961238,0.005501143875911873,0.6423943769842153,0.007310188470069246,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
base,place,8,de_de,en_us,0.6408045977011494,0.0063425965384468356,0.5794152497449094,0.006943207390073783,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
base,place,8,de_de,es_419,0.6451662325723916,0.00596606765104495,0.5587127551039479,0.006777280701089546,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
base,place,8,es_419,en_us,0.732183908045977,0.005373797469300116,0.6322838642423639,0.007298806117408025,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
base,place,8,es_419,de_de,0.6770351688384475,0.005343225780761931,0.6033188161214849,0.006595412587077057,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
