model,feature,train_lang,layer,rep,fold,within,cross,gap,within_norm,cross_norm,gap_norm
xlsr53,place,es_419,16,0,1,0.6877928845194994,0.6728428890615588,0.0149499954579406,0.5695237716147366,0.5593669378211779,0.0101568337935586
xlsr53,place,es_419,16,0,2,0.7769443128145991,0.6673241586934993,0.1096201541210998,0.6926599119315661,0.5519340103985033,0.1407259015330627
xlsr53,place,es_419,16,0,3,0.8182950905433506,0.6669353874350656,0.1513597031082849,0.749183353913602,0.5514103920378957,0.1977729618757063
xlsr53,place,es_419,16,0,4,0.8275967521605105,0.6631277896907923,0.1644689624697182,0.762571727259372,0.5462821114732711,0.2162896157861008
xlsr53,place,es_419,16,1,0,0.7702742225126382,0.6592568539291788,0.1110173685834594,0.6846088019843292,0.5410685238081745,0.1435402781761546
xlsr53,place,es_419,16,1,1,0.75212279858223,0.6627846736733055,0.0893381249089244,0.6591118560514665,0.5458199840842801,0.1132918719671863
xlsr53,place,es_419,16,1,2,0.7914301191994108,0.666011946043152,0.1254181731562588,0.7125339208337427,0.5501666507446239,0.1623672700891187
xlsr53,place,es_419,16,1,3,0.7777834027160134,0.6731566841034748,0.1046267186125385,0.6937092198781981,0.5597895741191308,0.1339196457590673
xlsr53,place,es_419,16,1,4,0.6959839286226494,0.6620991752900925,0.0338847533325568,0.5787385267058115,0.5448967174285521,0.0338418092772594
xlsr53,place,es_419,16,2,0,0.7905740785532567,0.6545422523107187,0.1360318262425379,0.7096690948152794,0.5347186408967614,0.174950453918518
xlsr53,place,es_419,16,2,1,0.6883398643997546,0.6642191792171437,0.0241206851826109,0.572067418790716,0.5477520544851978,0.0243153643055181
xlsr53,place,es_419,16,2,2,0.7117105706972207,0.6713581631318324,0.0403524075653882,0.6035589807317813,0.5573672278621461,0.0461917528696351
xlsr53,place,es_419,16,2,3,0.8385594800521124,0.6779736076513063,0.1605858724008061,0.7773089046872687,0.5662772697925458,0.2110316348947228
xlsr53,place,es_419,16,2,4,0.7782282988958883,0.6667445550419298,0.1114837438539585,0.694395923930328,0.5511533685499782,0.1432425553803498
xlsr53,voicing,en_us,16,0,0,0.9438073125542344,0.7875938597056762,0.1562134528485581,0.909378737775276,0.6530508193254543,0.2563279184498218
xlsr53,voicing,en_us,16,0,1,0.9433768656716418,0.7889879469560099,0.1543889187156318,0.912126865671642,0.6553279541984005,0.2567989114732415
xlsr53,voicing,en_us,16,0,2,0.945053317535545,0.7617806826233247,0.1832726349122203,0.9138773696682466,0.6108869693213113,0.3029904003469353
xlsr53,voicing,en_us,16,0,3,0.956454160294818,0.780003093170794,0.1764510671240241,0.9298302790242924,0.6406518828996058,0.2891783961246865
xlsr53,voicing,en_us,16,0,4,0.943344155844156,0.7687459996375473,0.1745981562066085,0.9093344155844156,0.6222642818033064,0.2870701337811092
xlsr53,voicing,en_us,16,1,0,0.96118761646928,0.7744048374766302,0.1867827789926498,0.9392753270918373,0.631507560500991,0.3077677665908462
xlsr53,voicing,en_us,16,1,1,0.942587761107182,0.7707452670252299,0.171842494081952,0.9095932274751816,0.6255299321331164,0.2840632953420651
xlsr53,voicing,en_us,16,1,2,0.940223755681555,0.7709481634679707,0.1692755922135843,0.903153883305656,0.6258613479503481,0.2772925353553079
xlsr53,voicing,en_us,16,1,3,0.9373621103117508,0.7866641381900248,0.1506979721217258,0.9011990407673862,0.6515321903552005,0.2496668504121857
xlsr53,voicing,en_us,16,1,4,0.9292987166055526,0.7760114758081151,0.1532872407974375,0.8869008643268727,0.6341318813044132,0.2527689830224594
xlsr53,voicing,en_us,16,2,0,0.9501310850827062,0.7797696300086812,0.170361455074025,0.921386672702239,0.6402705386846953,0.2811161340175436
xlsr53,voicing,en_us,16,2,1,0.9301134316626092,0.7708344788649636,0.1592789527976454,0.8907060274899832,0.6256756528484364,0.2650303746415468
xlsr53,voicing,en_us,16,2,2,0.9347317900659924,0.7836762305985463,0.1510555594674459,0.8964604149858291,0.6466516718854506,0.2498087431003784
xlsr53,voicing,en_us,16,2,3,0.9366367236549792,0.7813781316945749,0.1552585919604042,0.8971312662996234,0.6428979031349941,0.2542333631646293
xlsr53,voicing,en_us,16,2,4,0.9274888765294772,0.7807426131048465,0.1467462634246307,0.8846635150166852,0.6418598321371208,0.2428036828795643
xlsr53,voicing,de_de,16,0,0,0.8556812537578752,0.7223711645764763,0.1333100891813988,0.7652798473322353,0.5472871225070903,0.2179927248251449
xlsr53,voicing,de_de,16,0,1,0.8676922206753641,0.7329049016305079,0.1347873190448562,0.7886032129226489,0.5644638628309461,0.2241393500917028
xlsr53,voicing,de_de,16,0,2,0.8613612541189143,0.6980438833549529,0.1633173707639613,0.7829643442456813,0.5076180677182595,0.2753462765274218
xlsr53,voicing,de_de,16,0,3,0.8873773637154838,0.7174299255067008,0.169947438208783,0.8229685892871271,0.539229736990035,0.2837388522970921
xlsr53,voicing,de_de,16,0,4,0.8537385901341843,0.7121232187767981,0.1416153713573862,0.7651000823252992,0.5305764050332143,0.2345236772920849
xlsr53,voicing,de_de,16,1,0,0.8681271159216151,0.7038024518158839,0.1643246641057312,0.7882966367657597,0.5170082238027707,0.271288412962989
xlsr53,voicing,de_de,16,1,1,0.8589433670893595,0.7347688157014615,0.124174551387898,0.7752145635969473,0.5675032369693479,0.2077113266275994
xlsr53,voicing,de_de,16,1,2,0.8863303812090875,0.717519168960502,0.1688112122485854,0.822036415644425,0.5393752609976767,0.2826611546467482
xlsr53,voicing,de_de,16,1,3,0.884028879463852,0.7159729824878152,0.1680558969760368,0.8168647003593743,0.5368539864113289,0.2800107139480454
xlsr53,voicing,de_de,16,1,4,0.876395480530687,0.6994212237026758,0.1769742568280112,0.7999271923201381,0.5098640149418376,0.2900631773783004
xlsr53,voicing,de_de,16,2,0,0.8786614625307481,0.7180928179085434,0.1605686446222046,0.8063513634520065,0.5403106763177116,0.2660406871342949
xlsr53,voicing,de_de,16,2,1,0.864024347745278,0.7226954882140261,0.1413288595312519,0.7826406151987548,0.5478159778292334,0.2348246373695214
xlsr53,voicing,de_de,16,2,2,0.858945626867587,0.7250508147219791,0.1338948121456079,0.7753854332801703,0.5516566690860479,0.2237287641941223
xlsr53,voicing,de_de,16,2,3,0.8732943469785575,0.7173766498658118,0.1559176971127456,0.7987329434697855,0.5391428635618828,0.2595900799079027
xlsr53,voicing,de_de,16,2,4,0.8834598531136209,0.7281684872360268,0.155291365877594,0.8147565265691538,0.5567404727650209,0.2580160538041328
xlsr53,voicing,es_419,16,0,0,0.8123967984244309,0.6858484297065248,0.1265483687179061,0.6839675038878849,0.5003275658355589,0.1836399380523259
xlsr53,voicing,es_419,16,0,1,0.7904038355153974,0.6842016257470807,0.1062022097683167,0.6547667342799188,0.4977082488535098,0.157058485426409
xlsr53,voicing,es_419,16,0,2,0.8845283018867924,0.6516224690655048,0.2329058328212876,0.8063396226415094,0.445889610777309,0.3604500118642003
xlsr53,voicing,es_419,16,0,3,0.9099516235377788,0.6688217719927441,0.2411298515450348,0.8450916041279274,0.4732458883587225,0.3718457157692048
xlsr53,voicing,es_419,16,0,4,0.8981815039930032,0.6618803199868357,0.2363011840061675,0.8317613473057588,0.4622051916110103,0.3695561556947485
xlsr53,voicing,es_419,16,1,0,0.8706546184738956,0.6794690083266424,0.1911856101472532,0.7851726907630523,0.4901808044920815,0.2949918862709707
xlsr53,voicing,es_419,16,1,1,0.8259717612545661,0.6603963596596161,0.16557540159495,0.7123206665636704,0.4598448848705009,0.2524757816931695
xlsr53,voicing,es_419,16,1,2,0.8918640182533826,0.6605762716959371,0.2312877465574454,0.8167410567143485,0.4601310431890477,0.3566100135253007
xlsr53,voicing,es_419,16,1,3,0.8744230247081184,0.6745750011495,0.1998480235586184,0.7866888406190605,0.4823966623445935,0.304292178274467
xlsr53,voicing,es_419,16,1,4,0.796749004797387,0.6663745658770324,0.1303744389203546,0.659870368480147,0.4693534951563029,0.1905168733238441
xlsr53,voicing,es_419,16,2,0,0.8749954535535025,0.6774808597240052,0.1975145938294973,0.7898859751218446,0.4870185632502748,0.3028674118715697
xlsr53,voicing,es_419,16,2,1,0.8253721204520685,0.7130580438984732,0.1123140765535953,0.7117615443185382,0.5436057011104044,0.1681558432081338
xlsr53,voicing,es_419,16,2,2,0.8104529616724738,0.6395536014468709,0.1708993602256029,0.6780487804878047,0.4266935250949181,0.2513552553928865
xlsr53,voicing,es_419,16,2,3,0.9213403630444784,0.6625228049684735,0.2588175580760048,0.8676267647995471,0.4632270933458612,0.4043996714536859
xlsr53,voicing,es_419,16,2,4,0.8678079939880701,0.6561688335891944,0.2116391603988756,0.7797308721995209,0.4531208113918044,0.3266100608077165
