model,feature,layer,language,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
xlsr300m,voicing,12,en_us,0.8673751008716477,0.012500601819641357,0.8648265111765049,0.012420266218366376,0.36354781224341265,0.006515647251393422,0.5713758230838103,0.01620485854317842,3225,2,5
xlsr300m,voicing,12,de_de,0.8283248452194357,0.01826604216208579,0.8220472383418033,0.019586668172785544,0.37774733869593935,0.0023806385764874303,0.6070878683327399,0.006176104262273798,4378,2,5
xlsr300m,voicing,12,es_419,0.8328973307098785,0.036984125805150016,0.8133192599421921,0.042748835545829686,0.40201371457950535,0.010230085289065842,0.672765813488936,0.028450638772566022,3895,2,5
xlsr300m,nasal,12,en_us,0.900899651147397,0.004211649379163233,0.7681104414459664,0.01149053387053934,0.4708542834800743,0.0009987234386480298,0.889845334030811,0.0035679468958034,8766,2,5
xlsr300m,nasal,12,de_de,0.8937553158266563,0.009666220768000179,0.8030112731372918,0.018909496988831227,0.46313614521786645,0.002013484514065083,0.8626957651200764,0.006967435867154922,11952,2,5
xlsr300m,nasal,12,es_419,0.8742054287299915,0.02350065113838502,0.7261305956241723,0.03258009383942893,0.47325181768409513,0.0009884608688558259,0.8984470179298196,0.003556965203912145,11564,2,5
xlsr300m,manner,12,en_us,0.8127050277177943,0.012390830824858173,0.7844345691790584,0.011854303305962767,0.09677393008551889,0.0019868885261517346,0.3192048040209283,0.008701250522606644,5220,5,5
xlsr300m,manner,12,de_de,0.7547359966270115,0.0033632082962963467,0.6726111127246268,0.012073354873247075,0.09645736123255617,0.0025802959505719265,0.3178662146015167,0.011079605492750612,7137,5,5
xlsr300m,manner,12,es_419,0.7283427450066755,0.03680213368101877,0.6453710496275133,0.038247244166175295,0.09939679678848527,0.001599227867592734,0.3306956045218964,0.007104275069125706,6527,5,5
xlsr300m,place,12,en_us,0.8906353643033456,0.005519765979041225,0.8522667203958718,0.008901257828253085,0.2695526351283239,0.0026746492934694123,0.6788552512228371,0.01133268995873288,5220,3,5
xlsr300m,place,12,de_de,0.8230530080799688,0.0117443625548805,0.80253195735842,0.014949455257693874,0.24477309156589327,0.0017257705833894571,0.5802037676173076,0.0064610685407107135,7137,3,5
xlsr300m,place,12,es_419,0.795411547591712,0.03384618440092225,0.7144185377374217,0.045492465263950954,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
xlsr300m,voicing,14,en_us,0.8932484329344957,0.011914756524426633,0.8908316745707052,0.012910831910283927,0.36354781224341265,0.006515647251393422,0.5713758230838103,0.01620485854317842,3225,2,5
xlsr300m,voicing,14,de_de,0.8419380125059236,0.010713744656553477,0.8360917859702338,0.01150195927620707,0.37774733869593935,0.0023806385764874303,0.6070878683327399,0.006176104262273798,4378,2,5
xlsr300m,voicing,14,es_419,0.8357621700602417,0.042157524032506326,0.8179770037952544,0.04672787901025346,0.40201371457950535,0.010230085289065842,0.672765813488936,0.028450638772566022,3895,2,5
xlsr300m,nasal,14,en_us,0.9032838136424044,0.0031400232063162267,0.7787147423054536,0.010295425522472632,0.4708542834800743,0.0009987234386480298,0.889845334030811,0.0035679468958034,8766,2,5
xlsr300m,nasal,14,de_de,0.8971318457238702,0.00553253831196705,0.8096433962474568,0.011309710539086738,0.46313614521786645,0.002013484514065083,0.8626957651200764,0.006967435867154922,11952,2,5
xlsr300m,nasal,14,es_419,0.8790009658070949,0.02036484656962619,0.7318733818941527,0.030312453715881378,0.47325181768409513,0.0009884608688558259,0.8984470179298196,0.003556965203912145,11564,2,5
xlsr300m,manner,14,en_us,0.809820945218541,0.010056340798492248,0.7832076815243838,0.01146021300137881,0.09677393008551889,0.0019868885261517346,0.3192048040209283,0.008701250522606644,5220,5,5
xlsr300m,manner,14,de_de,0.7755033028499759,0.011684755971954642,0.7079885641815082,0.017002107112053293,0.09645736123255617,0.0025802959505719265,0.3178662146015167,0.011079605492750612,7137,5,5
xlsr300m,manner,14,es_419,0.7350827607169552,0.04185963182454926,0.6461693026569184,0.032890415896119345,0.09939679678848527,0.001599227867592734,0.3306956045218964,0.007104275069125706,6527,5,5
xlsr300m,place,14,en_us,0.8982682131909572,0.007040632958923755,0.862465228850622,0.007087649719169984,0.2695526351283239,0.0026746492934694123,0.6788552512228371,0.01133268995873288,5220,3,5
xlsr300m,place,14,de_de,0.828451331028303,0.006715073372266673,0.806194228792165,0.008840689194390808,0.24477309156589327,0.0017257705833894571,0.5802037676173076,0.0064610685407107135,7137,3,5
xlsr300m,place,14,es_419,0.7961853727202539,0.03118191497055363,0.7129883612216366,0.03917673888386518,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
xlsr300m,voicing,16,en_us,0.9413262891876363,0.008986080916759993,0.9401037303717794,0.009399278018723957,0.36354781224341265,0.006515647251393422,0.5713758230838103,0.01620485854317842,3225,2,5
xlsr300m,voicing,16,de_de,0.8780118890538617,0.01317281151748025,0.8730549655798517,0.01414749658015957,0.37774733869593935,0.0023806385764874303,0.6070878683327399,0.006176104262273798,4378,2,5
xlsr300m,voicing,16,es_419,0.8419595704581496,0.03744130996373231,0.8240153956611227,0.042124903881712,0.40201371457950535,0.010230085289065842,0.672765813488936,0.028450638772566022,3895,2,5
xlsr300m,nasal,16,en_us,0.9242472931938487,0.005792639708258582,0.8190053651046195,0.013686892765492443,0.4708542834800743,0.0009987234386480298,0.889845334030811,0.0035679468958034,8766,2,5
xlsr300m,nasal,16,de_de,0.9061435471394947,0.006864771262231469,0.8230848355362635,0.008190283687269762,0.46313614521786645,0.002013484514065083,0.8626957651200764,0.006967435867154922,11952,2,5
xlsr300m,nasal,16,es_419,0.8945964643922913,0.02127927404336725,0.7576152969323596,0.03220414196689159,0.47325181768409513,0.0009884608688558259,0.8984470179298196,0.003556965203912145,11564,2,5
xlsr300m,manner,16,en_us,0.8627098212798557,0.008543089048409202,0.8468222533024455,0.007536750316357225,0.09677393008551889,0.0019868885261517346,0.3192048040209283,0.008701250522606644,5220,5,5
xlsr300m,manner,16,de_de,0.7946838170022679,0.007936058545850522,0.7215498315153962,0.015971834561225973,0.09645736123255617,0.0025802959505719265,0.3178662146015167,0.011079605492750612,7137,5,5
xlsr300m,manner,16,es_419,0.7566651066406649,0.042977023877649394,0.6720526756241872,0.03259231991189488,0.09939679678848527,0.001599227867592734,0.3306956045218964,0.007104275069125706,6527,5,5
xlsr300m,place,16,en_us,0.9203927077539312,0.005206315823246115,0.8924325495593977,0.006876923346635757,0.2695526351283239,0.0026746492934694123,0.6788552512228371,0.01133268995873288,5220,3,5
xlsr300m,place,16,de_de,0.846895344999313,0.011291278075373407,0.8221311902222956,0.013210249061275856,0.24477309156589327,0.0017257705833894571,0.5802037676173076,0.0064610685407107135,7137,3,5
xlsr300m,place,16,es_419,0.8011337737200506,0.03048224798047149,0.726757136829866,0.039498454291133404,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
xlsr300m,voicing,18,en_us,0.9317394820705909,0.011055629722377761,0.9302675452920856,0.01119521622261893,0.36354781224341265,0.006515647251393422,0.5713758230838103,0.01620485854317842,3225,2,5
xlsr300m,voicing,18,de_de,0.87290129214655,0.013239620480630454,0.8676436844297697,0.014430158209357731,0.37774733869593935,0.0023806385764874303,0.6070878683327399,0.006176104262273798,4378,2,5
xlsr300m,voicing,18,es_419,0.8568188993800788,0.0344269637635981,0.841162639070723,0.03788429930433689,0.40201371457950535,0.010230085289065842,0.672765813488936,0.028450638772566022,3895,2,5
xlsr300m,nasal,18,en_us,0.9158313516451875,0.003936329530397954,0.7983987276633182,0.011612447076052388,0.4708542834800743,0.0009987234386480298,0.889845334030811,0.0035679468958034,8766,2,5
xlsr300m,nasal,18,de_de,0.9024079192105147,0.007123484259056907,0.8155794123711108,0.013686376486554772,0.46313614521786645,0.002013484514065083,0.8626957651200764,0.006967435867154922,11952,2,5
xlsr300m,nasal,18,es_419,0.8816873982424285,0.02326647657221583,0.735973278820271,0.030375816589243848,0.47325181768409513,0.0009884608688558259,0.8984470179298196,0.003556965203912145,11564,2,5
xlsr300m,manner,18,en_us,0.8429254665884901,0.006847613320424497,0.8118802054965787,0.008807262469929193,0.09677393008551889,0.0019868885261517346,0.3192048040209283,0.008701250522606644,5220,5,5
xlsr300m,manner,18,de_de,0.7911764505263996,0.004930113973225594,0.7237469032879861,0.010636046086840536,0.09645736123255617,0.0025802959505719265,0.3178662146015167,0.011079605492750612,7137,5,5
xlsr300m,manner,18,es_419,0.7556271452783094,0.03968049567486313,0.6658214899754695,0.03969034522658903,0.09939679678848527,0.001599227867592734,0.3306956045218964,0.007104275069125706,6527,5,5
xlsr300m,place,18,en_us,0.9229603752590083,0.0068663713661638115,0.8958727827230119,0.008056587044810432,0.2695526351283239,0.0026746492934694123,0.6788552512228371,0.01133268995873288,5220,3,5
xlsr300m,place,18,de_de,0.842121484431118,0.00780810606119368,0.8198110801660977,0.00858720480563492,0.24477309156589327,0.0017257705833894571,0.5802037676173076,0.0064610685407107135,7137,3,5
xlsr300m,place,18,es_419,0.7972052445045753,0.043719747520669844,0.7260280827015442,0.05079646702770853,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
xlsr300m,voicing,20,en_us,0.900895445959543,0.008822747850741774,0.8989608269842316,0.008831884305131332,0.36354781224341265,0.006515647251393422,0.5713758230838103,0.01620485854317842,3225,2,5
xlsr300m,voicing,20,de_de,0.8511347506196595,0.008972357153667631,0.8455417248562676,0.009232799414863635,0.37774733869593935,0.0023806385764874303,0.6070878683327399,0.006176104262273798,4378,2,5
xlsr300m,voicing,20,es_419,0.8482181828091611,0.0375112715968692,0.8310436347311857,0.042203015557130796,0.40201371457950535,0.010230085289065842,0.672765813488936,0.028450638772566022,3895,2,5
xlsr300m,nasal,20,en_us,0.9043130465125981,0.005552486565265326,0.778227242194357,0.007509433793758295,0.4708542834800743,0.0009987234386480298,0.889845334030811,0.0035679468958034,8766,2,5
xlsr300m,nasal,20,de_de,0.8970694509016839,0.004689527105136969,0.8066089172503924,0.01104006744712084,0.46313614521786645,0.002013484514065083,0.8626957651200764,0.006967435867154922,11952,2,5
xlsr300m,nasal,20,es_419,0.8684632662852995,0.033500446427205434,0.7217138647541557,0.0366936193873461,0.47325181768409513,0.0009884608688558259,0.8984470179298196,0.003556965203912145,11564,2,5
xlsr300m,manner,20,en_us,0.8095689440598726,0.006730536023876346,0.779547664226273,0.012491334385623196,0.09677393008551889,0.0019868885261517346,0.3192048040209283,0.008701250522606644,5220,5,5
