model,feature,train_lang,layer,rep,fold,within,cross,gap,within_norm,cross_norm,gap_norm
xlsr300m,place,de_de,18,0,4,0.8280096518153863,0.6145015302788701,0.21350812153651622,0.7704261429756759,0.4700305738418018,0.3003955691338741
xlsr300m,place,de_de,18,1,0,0.8024832017023987,0.6045836009102774,0.19789960079212132,0.738277085264605,0.45639576138728555,0.28188132387731946
xlsr300m,place,de_de,18,1,1,0.8257767416348618,0.6011791205971402,0.22459762103772163,0.7700096267008933,0.45171540434403856,0.3182942223568548
xlsr300m,place,de_de,18,1,2,0.8330652431741371,0.6092043267208382,0.22386091645329886,0.7792606552855847,0.46274816898057325,0.3165124863050115
xlsr300m,place,de_de,18,1,3,0.8181967193696119,0.6210841563032248,0.19711256306638714,0.7575448923865985,0.47908013126096594,0.27846476112563256
xlsr300m,place,de_de,18,1,4,0.8327755160316554,0.6250157989094736,0.2077597171221819,0.7798125698764843,0.48448521205778494,0.29532735781869934
xlsr300m,place,de_de,18,2,0,0.8280904730126631,0.602392744850456,0.22569772816220712,0.7727993002202278,0.4533838513019908,0.319415448918237
xlsr300m,place,de_de,18,2,1,0.8021338250456206,0.6257986174979295,0.17633520754769105,0.7379354666092006,0.48556140288782923,0.2523740637213714
xlsr300m,place,de_de,18,2,2,0.8142831638613505,0.6182742608930563,0.1960089029682942,0.7538796142670795,0.47521718814949565,0.27866242611758385
xlsr300m,place,de_de,18,2,3,0.8329831258199833,0.60554639341751,0.2274367324024733,0.7776554441279053,0.4577193738855054,0.31993607024239995
xlsr300m,place,de_de,18,2,4,0.8140866761345219,0.5986384597262213,0.21544821640830059,0.7557519210241681,0.44822259519022406,0.30752932583394404
xlsr300m,place,es_419,18,0,0,0.7115406224876647,0.704179854873993,0.007360767613671659,0.6026984516967625,0.6015732746044983,0.001125177092264229
xlsr300m,place,es_419,18,0,1,0.6800697866710045,0.681956237936964,-0.0018864512659595434,0.5588750391918585,0.5716412937419615,-0.01276625455010294
xlsr300m,place,es_419,18,0,2,0.7770058706966846,0.7085937230495519,0.06841214764713266,0.6927447302347449,0.6075181132927703,0.08522661694197464
xlsr300m,place,es_419,18,0,3,0.8731992407820295,0.6951798345525422,0.1780194062294873,0.8249703805837568,0.5894515557687469,0.23551882481500996
xlsr300m,place,es_419,18,0,4,0.8161579814384088,0.695699767068048,0.12045821437036075,0.7468186158252229,0.5901518292727417,0.15666678655248123
xlsr300m,place,es_419,18,1,0,0.7527682234293124,0.7014428974143412,0.051325326014971195,0.6605747641687204,0.5978869908399785,0.06268777332874187
xlsr300m,place,es_419,18,1,1,0.7480219154528487,0.7041712093763205,0.04385070607652819,0.6534721988723112,0.6015616303761255,0.051910568496185694
xlsr300m,place,es_419,18,1,2,0.8349889963300127,0.7009205004080789,0.13406849592193382,0.7725699124810251,0.5971833980252537,0.17538651445577147
xlsr300m,place,es_419,18,1,3,0.8104019754991367,0.6812055119843101,0.1291964635148266,0.7386688143743494,0.570630175033809,0.16803863934054042
xlsr300m,place,es_419,18,1,4,0.6906037673065653,0.6925527564860161,-0.0019489891794508551,0.5712834777924242,0.585913263571106,-0.014629785778681792
xlsr300m,place,es_419,18,2,0,0.8049514770154141,0.7004015528338895,0.10454992418152464,0.7296007397658358,0.5964844510940089,0.1331162886718269
xlsr300m,place,es_419,18,2,1,0.703599031086556,0.6796439101627401,0.02395512092381591,0.5930193912809073,0.5685269244256572,0.024492466855250083
xlsr300m,place,es_419,18,2,2,0.6930148057878444,0.6959190001958215,-0.0029041944079771786,0.5778495119018027,0.5904471044209565,-0.012597592519153822
xlsr300m,place,es_419,18,2,3,0.8641474337806173,0.687406501805266,0.17674093197535135,0.8126049347325857,0.5789820067439918,0.23362292798859385
xlsr300m,place,es_419,18,2,4,0.7782762531386385,0.7088959014378546,0.06938035170078383,0.6944620054545997,0.6079251036472827,0.08653690180731699
xlsr300m,voicing,en_us,18,0,0,0.9280590080761153,0.8075827209748665,0.1204762871012488,0.8839816390676584,0.685701095020653,0.19828054404700535
xlsr300m,voicing,en_us,18,0,1,0.928031587683671,0.8034583271245543,0.12457326055911666,0.8883126121878389,0.6789642131905792,0.20934839899725965
xlsr300m,voicing,en_us,18,0,2,0.9272768292209341,0.7945200959122878,0.13275673330864635,0.8860147606252646,0.664364296297977,0.22165046432728763
xlsr300m,voicing,en_us,18,0,3,0.9185437606490239,0.8052230764770071,0.1133206841720168,0.8687415003204478,0.6818467962509418,0.18689470406950603
xlsr300m,voicing,en_us,18,0,4,0.9226507092198581,0.7927903275085434,0.12986038171131475,0.8762189716312057,0.6615388519412166,0.214680119689989
xlsr300m,voicing,en_us,18,1,0,0.9277526030148517,0.8057532612089762,0.12199934180587557,0.8869639235911174,0.6827128124504167,0.20425111114070071
xlsr300m,voicing,en_us,18,1,1,0.9348560079443893,0.795262450803835,0.13959355714055433,0.8974180734856008,0.6655768762216795,0.23184119726392127
xlsr300m,voicing,en_us,18,1,2,0.9343863138874435,0.796583637173598,0.1378026767138455,0.8936963876795129,0.6677349330832774,0.2259614545962355
xlsr300m,voicing,en_us,18,1,3,0.9292222760150588,0.8126665764960259,0.11655569951903288,0.8883597921830177,0.6940051840893114,0.1943546080937063
xlsr300m,voicing,en_us,18,1,4,0.9276621269750385,0.7995735247877276,0.12808860218731088,0.8842828514171199,0.6726186857685519,0.21166416564856805
xlsr300m,voicing,en_us,18,2,0,0.9318428946381703,0.7870405755491223,0.14480231908904795,0.892557180352456,0.6521470719830724,0.2404101083693836
xlsr300m,voicing,en_us,18,2,1,0.9403771734752842,0.7880461012820985,0.15233107219318565,0.9067572536728012,0.6537895213431514,0.25296773232964986
xlsr300m,voicing,en_us,18,2,2,0.9249415585758911,0.809610806452161,0.11533075212373012,0.8809294772337036,0.6890138174952023,0.19191565973850133
