model,feature,layer,train_lang,test_lang,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
xlsr53,manner,2,en_us,de_de,0.51183970856102,0.006274564573008759,0.40250156415103067,0.00651516254201303,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
xlsr53,manner,2,en_us,es_419,0.46238700781369696,0.006546571692143588,0.4012705936737778,0.0147360694640036,0.10087076076993584,0.0013520723123553098,0.33721464685153973,0.006049891341806822,6527,5,1
xlsr53,manner,2,de_de,en_us,0.4762452107279693,0.006939341234976394,0.3818548544113822,0.005643094229429489,0.08658060642449715,0.001483798615682467,0.27624521072796937,0.006037145614507709,5220,5,1
xlsr53,manner,2,de_de,es_419,0.4597824421633216,0.005974487787584065,0.3718046501245883,0.0046383638000654735,0.08141549725442343,0.0013411511977125601,0.25555385322506513,0.005279043942422431,6527,5,1
xlsr53,manner,2,es_419,en_us,0.453448275862069,0.006692757056700065,0.38605828819704957,0.009721366881524397,0.09712793733681462,0.001587246901078722,0.32068965517241377,0.0069298461966577525,5220,5,1
xlsr53,manner,2,es_419,de_de,0.496427070197562,0.005828315450204094,0.38559210392123916,0.007483361039897728,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
xlsr53,place,2,en_us,de_de,0.6354210452571109,0.005410358431937342,0.570440601555883,0.00652835869897102,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
xlsr53,place,2,en_us,es_419,0.6471579592462081,0.0058240059982655615,0.5295920934228112,0.0071531687474091325,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
xlsr53,place,2,de_de,en_us,0.563984674329502,0.00709810825818873,0.4830627065213197,0.007517810891504848,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
xlsr53,place,2,de_de,es_419,0.5880189980082733,0.005916593300135183,0.4768432160213052,0.006447688064229026,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
xlsr53,place,2,es_419,en_us,0.639272030651341,0.006985476873963375,0.5374050925292488,0.008271914296238645,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
xlsr53,place,2,es_419,de_de,0.6442482835925459,0.005550591715858055,0.5371529508309246,0.006484888647690131,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
xlsr53,voicing,4,en_us,de_de,0.7302421196893558,0.006758886118652984,0.7191248507530024,0.0067581746136754365,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
xlsr53,voicing,4,en_us,es_419,0.6983311938382541,0.007730755621888633,0.6437994189026239,0.008706939515585117,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
xlsr53,voicing,4,de_de,en_us,0.6793798449612403,0.007729109798219993,0.656104796021411,0.00783360687595559,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
xlsr53,voicing,4,de_de,es_419,0.7476251604621309,0.00668219789814467,0.6983676511588681,0.007568186168506161,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
xlsr53,voicing,4,es_419,en_us,0.6781395348837209,0.009023929221788242,0.6551312408208073,0.009388116311194055,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
xlsr53,voicing,4,es_419,de_de,0.7560529922338968,0.006789975655130023,0.7287928196311674,0.007310958166497154,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
xlsr53,nasal,4,en_us,de_de,0.8407797858099063,0.0033072217094282223,0.7278556424467049,0.005173544106615395,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
xlsr53,nasal,4,en_us,es_419,0.8510031131096506,0.0032243680758778153,0.6838081330556949,0.0060437496269614204,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
xlsr53,nasal,4,de_de,en_us,0.836185261236596,0.003934096802048553,0.6935916722984437,0.006618221863660617,0.47119502925740486,0.0009290408051868059,0.8910563540953684,0.003323131987555008,8766,2,1
